PixCorr,SSIM,AlexNet(2),AlexNet(5),InceptionV3,CLIP,EffNet-B,SwAV,Brain Corr. nsd_general,Brain Corr. higher_vis,Brain Corr. EVC,method,subject,mode,AlexNet(1),AlexNet(3),AlexNet(4),AlexNet(6),AlexNet(7)
0.3088355900423877,0.0797912219542153,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.1818181818181818,0.8815963898176953,0.642903591871484,0.3996510505676269,0.4097506105899811,0.3491349220275879,MIRAGE,1,vision,,,,,
0.0095230343266985,0.5947106968192356,0.5454545454545454,0.8181818181818182,0.8181818181818182,0.1818181818181818,0.8830251707297595,0.5255104326933738,0.2491428554058075,0.0903705060482025,0.4769127368927002,MIRAGE,1,vision,,,,,
0.1938547017350358,0.7061585139306142,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.9018494113864144,0.44752495798638,0.3198186159133911,0.086758054792881,0.5018540024757385,MIRAGE,1,vision,,,,,
0.3540941256682527,0.6802630695097946,0.9090909090909092,0.9090909090909092,0.3636363636363636,0.9090909090909092,0.8125460148462571,0.4493694507520949,0.3933056890964508,0.1349790096282959,0.6070687174797058,MIRAGE,1,vision,,,,,
0.1352103708791642,0.6295285157203827,0.9090909090909092,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.8559796040683656,0.5555044288521096,0.3314913213253021,0.1632670909166336,0.5130202174186707,MIRAGE,1,vision,,,,,
0.2587498760808657,0.4479578724235298,0.4545454545454545,0.9090909090909092,0.3636363636363636,0.9090909090909092,0.8628287192961523,0.6022105321574258,-0.0336009487509727,-0.0130631355568766,0.0021650756243616,MIRAGE,1,vision,,,,,
0.4105841569893056,0.6032581587528324,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8603074640436547,0.5293509686253791,0.19772270321846,0.1210573092103004,0.3062058389186859,MIRAGE,1,vision,,,,,
0.235442116961369,0.4285605513942891,0.8181818181818182,0.3636363636363636,0.4545454545454545,0.9090909090909092,0.8540908966005387,0.62208267531492,0.476289838552475,0.3613198697566986,0.4890012145042419,MIRAGE,1,vision,,,,,
0.413618857523264,0.6344187879830796,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.6313143581009272,0.3922979952473781,0.3735648393630981,0.3650331497192383,0.4330670237541199,MIRAGE,1,vision,,,,,
0.1938862166929854,0.1781577374921198,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9649471017824396,0.5962455444027858,0.1131915301084518,0.1464686542749405,0.0497718602418899,MIRAGE,1,vision,,,,,
0.3711442750553097,0.162777079547867,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.2727272727272727,0.84812940603311,0.5336274716875753,0.3352290987968445,0.3693452775478363,0.3906569480895996,MIRAGE,1,vision,,,,,
0.3956987652408588,0.4039989197335379,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.7622356181343265,0.4583787848263101,0.2864453792572021,0.3665867745876312,0.1690191179513931,MIRAGE,1,vision,,,,,
0.3170402501964022,0.1035931275857275,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.5454545454545454,0.9416108191614954,0.6404460637291671,0.4765136837959289,0.4058959484100342,0.5568512082099915,MIRAGE,1,vision,,,,,
0.0949433608497336,0.5872331093366815,0.9090909090909092,0.9090909090909092,-0.0909090909090909,0.1818181818181818,0.9408141802784892,0.5080135956521377,0.3762619495391845,0.1617761254310608,0.5958590507507324,MIRAGE,1,vision,,,,,
0.210292182167214,0.6923115121680451,0.8181818181818182,0.7272727272727273,0.4545454545454545,0.2727272727272727,0.941063084372212,0.4540772302399651,0.3187039494514465,0.0708988904953002,0.4974938035011291,MIRAGE,1,vision,,,,,
0.3379791380687749,0.6205489590150026,0.4545454545454545,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8530565613380485,0.4659050914501932,0.3722917735576629,0.1655117124319076,0.5474750399589539,MIRAGE,1,vision,,,,,
0.0888960997015385,0.6099736226706536,0.9090909090909092,0.9090909090909092,0.3636363636363636,0.3636363636363636,0.965593541905831,0.5888819361616913,0.2510834634304046,0.1260778158903122,0.3776644766330719,MIRAGE,1,vision,,,,,
0.3135432719099341,0.5092179828197726,0.7272727272727273,0.9090909090909092,0.6363636363636364,0.9090909090909092,0.8677758557612699,0.558268390516933,0.033289723098278,-0.0056307078339159,0.1407137215137481,MIRAGE,1,vision,,,,,
0.4045879337433928,0.6057060562121479,0.9090909090909092,0.9090909090909092,0.7272727272727273,0.6363636363636364,0.8327514269834061,0.5196855877111801,0.1469410359859466,0.1448071897029876,0.2234454751014709,MIRAGE,1,vision,,,,,
0.3187828906012382,0.4414050177923702,0.8181818181818182,0.2727272727272727,0.8181818181818182,0.9090909090909092,0.8031328202638564,0.6243249668789133,0.5167552828788757,0.4185124337673187,0.5312772393226624,MIRAGE,1,vision,,,,,
0.4195711889309146,0.639802767510743,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.6877283166478929,0.4365342311045477,0.3858496844768524,0.393142819404602,0.4183360636234283,MIRAGE,1,vision,,,,,
0.1684867271812068,0.2352182618686857,0.9090909090909092,0.9090909090909092,0.7272727272727273,0.3636363636363636,0.948312987378951,0.6035672800166325,0.189822182059288,0.1493726670742035,0.2968690395355224,MIRAGE,1,vision,,,,,
0.3195361687421129,0.1259335046834795,0.9090909090909092,0.0909090909090909,0.2727272727272727,0.0,0.8954181254123803,0.5413557522669896,0.3050190806388855,0.4005824625492096,0.2526412606239319,MIRAGE,1,vision,,,,,
0.3389230276743799,0.3884095571138956,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.7154047792291265,0.4842051114218009,0.3840995132923126,0.3925006985664367,0.3764636218547821,MIRAGE,1,vision,,,,,
0.3796906298888081,0.0870285791345851,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.1818181818181818,0.873147651787483,0.619738471306687,0.4055140912532806,0.4345422387123108,0.3667707443237304,MIRAGE,1,vision,,,,,
0.024033170449247,0.5170157779963674,0.9090909090909092,0.9090909090909092,0.6363636363636364,0.4545454545454545,0.9036205309316694,0.4452193734738173,0.326840192079544,0.1285062134265899,0.5793190598487854,MIRAGE,1,vision,,,,,
0.2111525608822049,0.7085423044934489,0.4545454545454545,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.9203041229756244,0.4650077810951106,0.2759743928909302,0.0779584348201751,0.4213311970233917,MIRAGE,1,vision,,,,,
0.2818671908478851,0.5381703618191891,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.851947379844104,0.5247786649870227,0.3412630259990692,0.0586616359651088,0.5634218454360962,MIRAGE,1,vision,,,,,
0.1158516939024415,0.5596844213363457,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.9114904795759002,0.6509657233011606,0.2709231674671173,0.2075910121202469,0.3383854627609253,MIRAGE,1,vision,,,,,
0.3142786005315827,0.5156950853775819,0.5454545454545454,0.9090909090909092,0.0909090909090909,0.9090909090909092,0.8717261325944562,0.6136870577868232,0.061749879270792,0.1055640429258346,0.111160472035408,MIRAGE,1,vision,,,,,
